,CustomerID,LoanType,Channel,RecoveryAmount,RecoveryDate
5524,6525,Home,Digital,9927.303848941687,2025-09-23
5525,6526,Personal,Digital,4308.197267675045,2025-09-11
5526,6527,Home,Manual,11948.405331900616,2025-09-26
5527,6528,Personal,Manual,4138.4823785109165,2025-09-10
5528,6529,Home,Digital,10315.545529345432,2025-09-23
5529,6530,Personal,Digital,5927.840097717884,2025-09-05
5530,6531,Home,Digital,12096.089292194241,2025-09-23
5531,6532,Personal,Manual,3846.566259678365,2025-09-26
5532,6533,Home,Manual,7801.421678172569,2025-09-04
5533,6534,Car,Digital,6107.84664920839,2025-09-11
5534,6535,Personal,Digital,6843.106221502925,2025-09-27
5535,6536,Personal,Manual,3254.271616246759,2025-09-06
5536,6537,Personal,Digital,5222.444063484433,2025-09-02
5537,6538,Car,Manual,5127.258201548437,2025-09-30
5538,6539,Home,Digital,9051.644082041696,2025-09-26
5539,6540,Home,Digital,10207.624646906314,2025-09-03
5540,6541,Personal,Digital,4312.2133336588395,2025-09-18
5541,6542,Home,Digital,9808.371574576688,2025-09-29
5542,6543,Car,Digital,9356.105097417403,2025-09-26
5543,6544,Car,Manual,6809.875325006883,2025-09-18
5544,6545,Home,Manual,10117.763423464787,2025-09-07
5545,6546,Personal,Manual,5489.5914754191035,2025-09-21
5546,6547,Personal,Manual,4378.96689230517,2025-09-13
5547,6548,Personal,Digital,4810.2816406223765,2025-09-13
5548,6549,Personal,Digital,5498.9346118611165,2025-09-06
5549,6550,Personal,Manual,4702.140923918993,2025-09-03
5550,6551,Personal,Digital,4681.194582834692,2025-09-10
5551,6552,Personal,Digital,5379.847830466861,2025-09-21
5552,6553,Business,Digital,15043.670293303709,2025-09-05
5553,6554,Home,Digital,10328.54206935916,2025-09-11
5554,6555,Car,Digital,7014.716525482663,2025-09-04
5555,6556,Car,Manual,4777.352888873065,2025-09-10
5556,6557,Personal,Manual,1678.6101442653962,2025-09-04
5557,6558,Car,Manual,5173.124100072361,2025-09-28
5558,6559,Personal,Manual,6664.925597503561,2025-09-13
5559,6560,Home,Manual,8628.381861555927,2025-09-08
5560,6561,Personal,Digital,6025.968160896405,2025-09-06
5561,6562,Business,Digital,13625.554856906641,2025-09-11
5562,6563,Personal,Manual,3290.0567184428064,2025-09-02
5563,6564,Personal,Digital,3895.51038263765,2025-09-18
5564,6565,Business,Digital,15547.699989912886,2025-09-18
5565,6566,Personal,Digital,7671.955480535244,2025-09-22
5566,6567,Home,Digital,10960.238943227918,2025-09-12
5567,6568,Car,Digital,9045.612533278087,2025-09-17
5568,6569,Car,Digital,7095.563272314336,2025-09-19
5569,6570,Business,Digital,17114.869373855072,2025-09-17
5570,6571,Business,Manual,15987.908048019468,2025-09-04
5571,6572,Personal,Digital,5140.630933589542,2025-09-29
5572,6573,Car,Manual,5652.882346527163,2025-09-17
5573,6574,Home,Digital,9182.189063009848,2025-09-16
5574,6575,Home,Digital,10190.93974142303,2025-09-09
5575,6576,Personal,Digital,5331.896675200791,2025-09-11
5576,6577,Home,Digital,12530.953617349149,2025-09-12
5577,6578,Business,Manual,11946.031231084697,2025-09-11
5578,6579,Business,Manual,13571.594272436374,2025-09-13
5579,6580,Home,Manual,6822.830254332459,2025-09-22
5580,6581,Personal,Manual,3987.8846053937186,2025-09-30
5581,6582,Personal,Digital,5561.395357412019,2025-09-08
5582,6583,Car,Digital,7862.583152688558,2025-09-14
5583,6584,Car,Digital,7939.023079641922,2025-09-18
5584,6585,Home,Digital,10897.404032886845,2025-09-14
5585,6586,Personal,Digital,5830.421940096241,2025-09-16
5586,6587,Home,Digital,10545.739129002663,2025-09-15
5587,6588,Home,Digital,9452.133694011029,2025-09-22
5588,6589,Business,Digital,13898.343036319944,2025-09-20
5589,6590,Home,Digital,9953.312178262782,2025-09-07
5590,6591,Personal,Manual,4338.461480324125,2025-09-08
5591,6592,Home,Manual,10504.718156610576,2025-09-30
5592,6593,Personal,Manual,4379.2779898125755,2025-09-06
5593,6594,Business,Manual,13264.11715893997,2025-09-29
5594,6595,Personal,Digital,5635.52712684178,2025-09-13
5595,6596,Home,Digital,10229.988012548798,2025-09-17
5596,6597,Personal,Digital,6060.541998946938,2025-09-08
5597,6598,Home,Manual,11375.200342060654,2025-09-11
5598,6599,Home,Manual,11628.94261705284,2025-09-17
5599,6600,Car,Digital,7447.040627244489,2025-09-09
5600,6601,Personal,Digital,5586.892364695448,2025-09-02
5601,6602,Personal,Manual,6394.62734444818,2025-09-27
5602,6603,Personal,Digital,5100.037977103729,2025-09-10
5603,6604,Home,Manual,9815.030570309014,2025-09-22
5604,6605,Personal,Digital,4114.839870314175,2025-09-24
5605,6606,Home,Digital,10189.160851725002,2025-09-21
5606,6607,Car,Manual,7687.337539974369,2025-09-14
5607,6608,Car,Manual,5438.165239454852,2025-09-02
5608,6609,Home,Manual,8846.338585524387,2025-09-05
5609,6610,Home,Digital,8925.790354397881,2025-09-17
5610,6611,Personal,Digital,7255.768294509637,2025-09-24
5611,6612,Home,Manual,10515.633683780285,2025-09-08
5612,6613,Car,Digital,7538.099566152749,2025-09-30
5613,6614,Personal,Digital,5757.512872082328,2025-09-18
5614,6615,Home,Manual,9475.077728332042,2025-09-22
5615,6616,Car,Digital,8734.311753030786,2025-09-27
5616,6617,Car,Digital,6831.199957628627,2025-09-24
5617,6618,Personal,Manual,5378.721143913878,2025-09-26
5618,6619,Home,Manual,10292.899798622608,2025-09-29
5619,6620,Personal,Digital,6465.325970476457,2025-09-08
5620,6621,Personal,Digital,2990.6291161683025,2025-09-12
5621,6622,Business,Manual,12780.870626081827,2025-09-14
5622,6623,Car,Manual,5076.995254437716,2025-09-30
5623,6624,Car,Manual,6479.505942684823,2025-09-23
5624,6625,Personal,Digital,3233.969780485728,2025-09-03
5625,6626,Car,Digital,5304.377109054397,2025-09-29
5626,6627,Home,Manual,11604.113990251511,2025-09-30
5627,6628,Personal,Manual,5241.227265916008,2025-09-28
5628,6629,Home,Manual,9145.211091838573,2025-09-14
5629,6630,Personal,Digital,5613.672647838982,2025-09-27
5630,6631,Car,Digital,7496.34092374918,2025-09-04
5631,6632,Home,Digital,11497.350656551525,2025-09-01
5632,6633,Personal,Manual,3741.0669695232255,2025-09-09
5633,6634,Personal,Manual,4723.937791288283,2025-09-14
5634,6635,Personal,Digital,5477.421267937715,2025-09-26
5635,6636,Personal,Digital,4203.142041541662,2025-09-10
5636,6637,Home,Digital,11776.983059063052,2025-09-18
5637,6638,Car,Digital,6904.32326009859,2025-09-10
5638,6639,Personal,Manual,5720.906003770681,2025-09-07
5639,6640,Personal,Manual,4637.895271645776,2025-09-08
5640,6641,Home,Digital,12133.584832409058,2025-09-14
5641,6642,Car,Digital,6308.620911478476,2025-09-04
5642,6643,Personal,Manual,3198.2894381874603,2025-09-27
5643,6644,Personal,Digital,4344.304408995691,2025-09-11
5644,6645,Home,Digital,10633.295550514375,2025-09-10
5645,6646,Personal,Manual,6349.762074933846,2025-09-17
5646,6647,Personal,Manual,6411.7123417983,2025-09-05
5647,6648,Car,Manual,3528.0376794738722,2025-09-10
5648,6649,Home,Digital,10749.707161222539,2025-09-10
5649,6650,Home,Digital,7287.046389484977,2025-09-22
5650,6651,Car,Digital,8145.031793785035,2025-09-07
5651,6652,Home,Digital,11618.169414895207,2025-09-17
5652,6653,Personal,Manual,4451.706870369378,2025-09-29
5653,6654,Personal,Digital,5333.981577494755,2025-09-20
5654,6655,Personal,Manual,4588.366671528288,2025-09-12
5655,6656,Personal,Digital,4465.558081258753,2025-09-05
5656,6657,Home,Digital,10931.705785321481,2025-09-05
5657,6658,Car,Manual,6022.310398016091,2025-09-23
5658,6659,Business,Digital,16680.291709289617,2025-09-04
5659,6660,Home,Digital,10386.37306548077,2025-09-26
5660,6661,Personal,Digital,4388.976893511741,2025-09-07
5661,6662,Personal,Digital,3714.1353291344894,2025-09-24
5662,6663,Car,Digital,5485.935174944288,2025-09-02
5663,6664,Home,Digital,11812.509343954436,2025-09-30
5664,6665,Home,Manual,8450.652776569177,2025-09-01
5665,6666,Car,Manual,6706.289028097978,2025-09-29
5666,6667,Car,Digital,9133.229891744519,2025-09-26
5667,6668,Car,Digital,6787.195668702108,2025-09-10
5668,6669,Personal,Manual,3747.027018742616,2025-09-01
5669,6670,Car,Digital,7217.838247644676,2025-09-13
5670,6671,Car,Manual,6335.319240503992,2025-09-17
5671,6672,Personal,Manual,6765.061620307016,2025-09-09
5672,6673,Home,Digital,12065.820594094113,2025-09-04
5673,6674,Personal,Manual,5245.050499088096,2025-09-09
5674,6675,Business,Manual,15239.296522796241,2025-09-07
5675,6676,Personal,Manual,4286.1371849185725,2025-09-23
5676,6677,Home,Digital,10799.164567188478,2025-09-29
5677,6678,Personal,Digital,4948.486355461305,2025-09-02
5678,6679,Car,Manual,4751.557940904433,2025-09-18
5679,6680,Personal,Digital,6453.874741793596,2025-09-28
5680,6681,Personal,Manual,5138.038480787833,2025-09-21
5681,6682,Home,Digital,10518.073473423663,2025-09-15
5682,6683,Business,Digital,15747.532150687824,2025-09-10
5683,6684,Personal,Manual,2692.54215491219,2025-09-17
5684,6685,Personal,Manual,3327.0296002167415,2025-09-07
5685,6686,Car,Manual,6703.38380413683,2025-09-11
5686,6687,Home,Manual,8365.064799270593,2025-09-07
5687,6688,Business,Digital,15532.28695878251,2025-09-11
5688,6689,Personal,Digital,5145.343935220898,2025-09-24
5689,6690,Home,Manual,8181.037477179467,2025-09-23
5690,6691,Personal,Digital,4282.08167997595,2025-09-24
5691,6692,Personal,Manual,2565.1708428895517,2025-09-15
5692,6693,Home,Digital,10353.481720988459,2025-09-19
5693,6694,Home,Digital,11118.608547610283,2025-09-19
5694,6695,Car,Digital,5706.36585778005,2025-09-24
5695,6696,Personal,Digital,5225.952174900173,2025-09-25
5696,6697,Home,Manual,9337.371903229872,2025-09-10
5697,6698,Home,Manual,7812.503515525026,2025-09-16
5698,6699,Business,Manual,15206.570173857706,2025-09-20
5699,6700,Personal,Digital,4864.2846309615925,2025-09-08
5700,6701,Personal,Digital,5148.740311543489,2025-09-01
5701,6702,Personal,Digital,5088.730499402021,2025-09-02
5702,6703,Home,Digital,8729.225577408944,2025-09-29
5703,6704,Personal,Digital,6258.752071684044,2025-09-10
5704,6705,Business,Digital,14794.481231580763,2025-09-10
5705,6706,Personal,Digital,5013.479484594263,2025-09-10
5706,6707,Car,Digital,7947.661001277996,2025-09-09
5707,6708,Personal,Digital,6710.903426144534,2025-09-18
5708,6709,Home,Digital,9420.06771810316,2025-09-02
5709,6710,Business,Digital,15303.516414405573,2025-09-24
5710,6711,Personal,Digital,6632.418630007153,2025-09-05
5711,6712,Business,Manual,14056.456655130536,2025-09-21
5712,6713,Home,Digital,11171.171359051608,2025-09-11
5713,6714,Business,Manual,12238.641917068599,2025-09-06
5714,6715,Home,Digital,10120.790470073442,2025-09-08
5715,6716,Personal,Manual,4298.5974811434835,2025-09-08
5716,6717,Personal,Digital,4392.105242657026,2025-09-25
5717,6718,Personal,Manual,2490.5164491913115,2025-09-10
5718,6719,Personal,Digital,4739.501441236404,2025-09-11
5719,6720,Personal,Manual,6125.145839501316,2025-09-19
5720,6721,Personal,Digital,5309.173465560496,2025-09-25
5721,6722,Home,Digital,11874.290913573375,2025-09-14
5722,6723,Car,Manual,6514.825097075423,2025-09-11
5723,6724,Personal,Digital,4485.292270412037,2025-09-03
5724,6725,Personal,Manual,6033.142815878066,2025-09-01
5725,6726,Home,Digital,10712.3261406679,2025-09-28
5726,6727,Personal,Digital,6211.838832427397,2025-09-27
5727,6728,Personal,Manual,3218.006194655314,2025-09-21
5728,6729,Personal,Digital,6288.756289614503,2025-09-23
5729,6730,Business,Digital,16818.8892755442,2025-09-03
5730,6731,Car,Manual,6647.720573227843,2025-09-09
5731,6732,Personal,Manual,3531.693497028261,2025-09-01
5732,6733,Home,Manual,8944.789405544865,2025-09-22
5733,6734,Home,Digital,11111.291147238244,2025-09-12
5734,6735,Home,Digital,10734.570019936533,2025-09-12
5735,6736,Home,Digital,11101.082738107763,2025-09-06
5736,6737,Home,Digital,11512.245907652905,2025-09-30
5737,6738,Personal,Manual,3721.8640159536944,2025-09-29
5738,6739,Personal,Digital,4094.924379039861,2025-09-08
5739,6740,Home,Digital,10462.461198627758,2025-09-29
5740,6741,Car,Digital,7020.256841130132,2025-09-03
5741,6742,Home,Manual,9943.01569578738,2025-09-28
5742,6743,Car,Manual,5010.60193240943,2025-09-21
5743,6744,Business,Manual,14724.458249013216,2025-09-11
5744,6745,Personal,Digital,6603.612109546766,2025-09-26
5745,6746,Home,Manual,9000.365957114747,2025-09-11
5746,6747,Home,Manual,9072.883350697566,2025-09-05
5747,6748,Business,Digital,14982.453498769846,2025-09-24
5748,6749,Business,Digital,15207.339101025933,2025-09-07
5749,6750,Home,Digital,10091.663319354317,2025-09-19
5750,6751,Personal,Digital,6692.940067837931,2025-09-07
5751,6752,Car,Manual,6213.755057027071,2025-09-10
5752,6753,Personal,Digital,3927.827043359992,2025-09-08
5753,6754,Car,Digital,7605.354342112004,2025-09-21
5754,6755,Business,Manual,14491.548149546732,2025-09-27
5755,6756,Personal,Manual,4469.506356814086,2025-09-21
5756,6757,Home,Manual,10763.056127672387,2025-09-30
5757,6758,Home,Digital,11277.508667265898,2025-09-14
5758,6759,Home,Digital,9450.871270112146,2025-09-27
5759,6760,Personal,Digital,4698.567187603598,2025-09-01
5760,6761,Car,Digital,7576.226281424609,2025-09-13
5761,6762,Business,Digital,14083.810761973393,2025-09-24
5762,6763,Business,Digital,16086.356737470614,2025-09-29
5763,6764,Personal,Digital,3488.4175727453517,2025-09-06
5764,6765,Car,Digital,8373.43345556451,2025-09-06
5765,6766,Car,Digital,8257.273684791708,2025-09-21
5766,6767,Personal,Manual,5105.737633098085,2025-09-05
5767,6768,Personal,Manual,3688.945962777226,2025-09-30
5768,6769,Personal,Digital,5420.202824613539,2025-09-03
5769,6770,Business,Digital,15236.622512485352,2025-09-12
5770,6771,Home,Digital,9469.184722549933,2025-09-15
5771,6772,Car,Digital,7011.256988228589,2025-09-03
5772,6773,Personal,Digital,5948.265536492096,2025-09-16
5773,6774,Car,Manual,6352.577031398113,2025-09-18
5774,6775,Personal,Manual,6240.851908961307,2025-09-09
5775,6776,Personal,Manual,5418.936647376329,2025-09-08
5776,6777,Home,Manual,9790.428976686742,2025-09-11
5777,6778,Personal,Manual,2569.288140665275,2025-09-03
5778,6779,Car,Digital,7064.841469844721,2025-09-05
5779,6780,Personal,Manual,3222.7531074789604,2025-09-10
5780,6781,Home,Digital,10316.997120376096,2025-09-05
5781,6782,Home,Manual,8168.068651292212,2025-09-08
5782,6783,Home,Digital,10122.395046942062,2025-09-06
5783,6784,Personal,Digital,6311.16273237385,2025-09-23
5784,6785,Personal,Manual,5070.299914807001,2025-09-21
5785,6786,Business,Digital,16757.114428981637,2025-09-16
5786,6787,Personal,Digital,3649.316890984014,2025-09-12
5787,6788,Car,Digital,7407.974696615664,2025-09-17
5788,6789,Business,Digital,16716.7049813966,2025-09-08
5789,6790,Personal,Manual,6307.555097864587,2025-09-04
5790,6791,Personal,Manual,2642.2939323690084,2025-09-21
5791,6792,Home,Digital,10148.51636383883,2025-09-17
5792,6793,Business,Digital,16784.226674004763,2025-09-03
5793,6794,Business,Manual,13269.266024626266,2025-09-18
5794,6795,Home,Digital,9589.582325830277,2025-09-16
5795,6796,Car,Digital,5800.0008215039925,2025-09-28
5796,6797,Personal,Digital,4301.298465336833,2025-09-02
5797,6798,Business,Manual,11473.317997723525,2025-09-13
5798,6799,Business,Digital,15808.460456834026,2025-09-01
5799,6800,Personal,Digital,6146.31018577866,2025-09-22
5800,6801,Personal,Digital,3989.0252410913963,2025-09-24
5801,6802,Personal,Digital,5507.729741211053,2025-09-03
5802,6803,Personal,Digital,6095.271029445867,2025-09-01
5803,6804,Car,Digital,7347.291673151651,2025-09-30
5804,6805,Personal,Digital,3639.3057050827547,2025-09-26
5805,6806,Personal,Digital,5636.211554662503,2025-09-02
5806,6807,Personal,Digital,5195.35305523553,2025-09-19
5807,6808,Business,Manual,13312.194421678974,2025-09-22
5808,6809,Home,Manual,8343.795305087442,2025-09-30
5809,6810,Home,Digital,10586.78742627404,2025-09-03
5810,6811,Personal,Digital,5759.81790844696,2025-09-25
5811,6812,Business,Digital,18140.64813433585,2025-09-28
5812,6813,Car,Manual,6434.798482064646,2025-09-01
5813,6814,Personal,Manual,6313.369392015207,2025-09-23
5814,6815,Personal,Digital,5607.755083426877,2025-09-26
5815,6816,Personal,Manual,4380.566006822696,2025-09-24
5816,6817,Personal,Manual,4678.257033253551,2025-09-09
5817,6818,Home,Manual,7533.916356368989,2025-09-08
5818,6819,Business,Digital,16055.860270752039,2025-09-05
5819,6820,Home,Digital,8507.934935178628,2025-09-01
5820,6821,Car,Digital,6487.333642111468,2025-09-15
5821,6822,Home,Manual,9131.811711760573,2025-09-17
5822,6823,Car,Manual,7732.778727814613,2025-09-30
5823,6824,Car,Digital,8780.624396998393,2025-09-15
5824,6825,Personal,Digital,5013.453420359066,2025-09-08
5825,6826,Personal,Digital,5405.717319530441,2025-09-23
5826,6827,Home,Digital,11484.362469582027,2025-09-21
5827,6828,Personal,Digital,3920.5064278070813,2025-09-26
5828,6829,Personal,Digital,5654.747505315504,2025-09-03
5829,6830,Home,Digital,9672.107132634192,2025-09-09
5830,6831,Business,Manual,13293.809946387937,2025-09-20
5831,6832,Home,Digital,10040.976749505684,2025-09-14
5832,6833,Car,Digital,7785.358127048147,2025-09-06
5833,6834,Home,Digital,11050.30367400909,2025-09-27
5834,6835,Car,Manual,7369.294412876877,2025-09-20
5835,6836,Home,Digital,10848.198828464449,2025-09-25
5836,6837,Car,Manual,6505.984523962676,2025-09-04
5837,6838,Home,Digital,12354.023800438601,2025-09-30
5838,6839,Home,Manual,7170.769115763387,2025-09-24
5839,6840,Home,Manual,11034.731832155088,2025-09-27
5840,6841,Home,Digital,10210.178091131604,2025-09-12
5841,6842,Personal,Manual,5185.069903641966,2025-09-28
5842,6843,Personal,Digital,4924.3403194063985,2025-09-03
5843,6844,Personal,Digital,4547.458370448374,2025-09-24
5844,6845,Car,Digital,7834.577192794229,2025-09-27
5845,6846,Personal,Digital,6292.128308614443,2025-09-03
5846,6847,Personal,Manual,5067.609545960886,2025-09-30
5847,6848,Car,Manual,5649.4610559805415,2025-09-27
5848,6849,Personal,Digital,8861.350062815669,2025-09-21
5849,6850,Home,Digital,11698.573670866252,2025-09-17
5850,6851,Personal,Digital,6183.342304207253,2025-09-06
5851,6852,Business,Manual,13076.442923109355,2025-09-15
5852,6853,Car,Digital,6724.8342117109605,2025-09-11
5853,6854,Car,Manual,5964.193108988473,2025-09-18
5854,6855,Home,Digital,11581.406544392483,2025-09-28
5855,6856,Car,Digital,6359.395662924172,2025-09-03
5856,6857,Personal,Manual,3218.15540225482,2025-09-27
5857,6858,Personal,Digital,5789.547533361018,2025-09-17
5858,6859,Personal,Digital,5569.196444642121,2025-09-11
5859,6860,Home,Digital,9729.686462109104,2025-09-06
5860,6861,Home,Digital,9408.796421584775,2025-09-05
5861,6862,Home,Manual,10725.47639204212,2025-09-10
5862,6863,Personal,Digital,5607.004425299562,2025-09-02
5863,6864,Home,Digital,9136.464136271967,2025-09-15
5864,6865,Car,Digital,6056.374463917706,2025-09-11
5865,6866,Home,Digital,10138.48802754953,2025-09-24
5866,6867,Car,Manual,7179.410168397159,2025-09-25
5867,6868,Personal,Manual,5214.010562529936,2025-09-14
5868,6869,Car,Manual,7658.014244401461,2025-09-14
5869,6870,Home,Digital,9009.650192539202,2025-09-03
5870,6871,Personal,Digital,5473.846689779657,2025-09-28
5871,6872,Personal,Digital,6675.91033232136,2025-09-22
5872,6873,Home,Manual,10599.362076571319,2025-09-22
5873,6874,Car,Digital,7708.909981412686,2025-09-16
5874,6875,Home,Digital,12848.018508653877,2025-09-14
5875,6876,Personal,Manual,5231.142139699032,2025-09-10
5876,6877,Car,Digital,8392.746632841343,2025-09-22
5877,6878,Home,Digital,10544.447918775506,2025-09-08
5878,6879,Home,Digital,9719.024707155713,2025-09-12
5879,6880,Home,Digital,9624.790799221253,2025-09-05
5880,6881,Personal,Digital,5431.61521479442,2025-09-26
5881,6882,Home,Digital,10288.497993149793,2025-09-26
5882,6883,Personal,Digital,3481.414330086519,2025-09-13
5883,6884,Business,Digital,14724.206415074259,2025-09-24
5884,6885,Home,Manual,8617.915711135089,2025-09-12
5885,6886,Home,Digital,11227.27937593716,2025-09-03
5886,6887,Home,Manual,8980.711336605511,2025-09-23
5887,6888,Business,Digital,15677.935789499486,2025-09-17
5888,6889,Car,Digital,6363.087372996684,2025-09-20
5889,6890,Home,Manual,9027.799296074518,2025-09-05
5890,6891,Car,Digital,8669.101027445988,2025-09-23
5891,6892,Home,Digital,10655.575112758557,2025-09-30
5892,6893,Home,Manual,7191.223702221766,2025-09-06
5893,6894,Personal,Digital,3998.477205695469,2025-09-13
5894,6895,Home,Digital,11088.788877223153,2025-09-06
5895,6896,Personal,Digital,5025.68452477738,2025-09-13
5896,6897,Business,Manual,13410.503723875783,2025-09-15
5897,6898,Personal,Manual,3764.7189899822915,2025-09-02
5898,6899,Business,Digital,16253.412212199912,2025-09-11
5899,6900,Home,Digital,10199.08228675465,2025-09-16
5900,6901,Home,Digital,10313.386778271395,2025-09-18
5901,6902,Home,Digital,9648.776608336873,2025-09-02
5902,6903,Personal,Digital,6171.6912981427695,2025-09-10
5903,6904,Personal,Digital,5028.867208383578,2025-09-13
5904,6905,Personal,Digital,5857.88033311976,2025-09-28
5905,6906,Home,Digital,9306.408435965983,2025-09-08
5906,6907,Home,Manual,11080.65976605433,2025-09-07
5907,6908,Car,Digital,8627.374038513222,2025-09-16
5908,6909,Personal,Digital,3340.2023303410733,2025-09-17
5909,6910,Personal,Digital,4448.062524936285,2025-09-09
5910,6911,Home,Manual,9573.161269211862,2025-09-27
5911,6912,Business,Manual,11916.325612621195,2025-09-27
5912,6913,Car,Manual,6142.087101404009,2025-09-08
5913,6914,Home,Digital,10926.631785976797,2025-09-29
5914,6915,Home,Manual,8778.32890562462,2025-09-25
5915,6916,Personal,Digital,5788.838703537096,2025-09-20
5916,6917,Business,Digital,15056.670095398118,2025-09-05
5917,6918,Home,Digital,8255.818457831878,2025-09-27
5918,6919,Personal,Manual,5678.538374598073,2025-09-05
5919,6920,Home,Manual,10170.977584323036,2025-09-27
5920,6921,Personal,Manual,7504.363970745999,2025-09-25
5921,6922,Business,Manual,10851.376178478822,2025-09-24
5922,6923,Personal,Digital,6000.832109346816,2025-09-13
5923,6924,Home,Digital,8531.317861916614,2025-09-16
5924,6925,Personal,Digital,7006.493281675319,2025-09-26
5925,6926,Car,Manual,6885.440200435211,2025-09-22
5926,6927,Car,Digital,6398.071152323747,2025-09-27
5927,6928,Home,Manual,9936.266969521723,2025-09-26
5928,6929,Home,Digital,9946.954992283065,2025-09-11
5929,6930,Car,Digital,7650.416099551269,2025-09-15
5930,6931,Personal,Digital,5455.960716209084,2025-09-26
5931,6932,Personal,Digital,6994.168136147295,2025-09-17
5932,6933,Personal,Manual,6677.9110921038155,2025-09-15
5933,6934,Business,Digital,15152.734626726495,2025-09-23
5934,6935,Personal,Digital,6308.105617996036,2025-09-25
5935,6936,Car,Digital,7704.840155570298,2025-09-12
5936,6937,Home,Digital,9087.317932993088,2025-09-04
5937,6938,Personal,Digital,4553.77161962782,2025-09-04
5938,6939,Personal,Digital,7586.146099599624,2025-09-21
5939,6940,Personal,Manual,4929.425281325586,2025-09-16
5940,6941,Home,Digital,11499.779579517523,2025-09-15
5941,6942,Personal,Digital,5037.955687633009,2025-09-08
5942,6943,Personal,Digital,4710.058085280658,2025-09-27
5943,6944,Car,Digital,7377.264507634474,2025-09-21
5944,6945,Business,Digital,15483.895944753784,2025-09-20
5945,6946,Personal,Digital,3756.7470689684014,2025-09-08
5946,6947,Personal,Digital,4246.6745425459685,2025-09-11
5947,6948,Personal,Manual,5349.461417294677,2025-09-21
5948,6949,Home,Digital,10119.30931089759,2025-09-24
5949,6950,Car,Manual,6330.8458584334885,2025-09-17
5950,6951,Personal,Manual,4781.907660596653,2025-09-03
5951,6952,Personal,Digital,5563.05004881872,2025-09-07
5952,6953,Car,Digital,8496.579061315371,2025-09-12
5953,6954,Home,Digital,9401.304184931469,2025-09-01
5954,6955,Personal,Digital,5820.252723543625,2025-09-11
5955,6956,Home,Manual,9906.033352223578,2025-09-05
5956,6957,Personal,Manual,5683.022134801807,2025-09-06
5957,6958,Personal,Digital,3837.0824005851273,2025-09-14
5958,6959,Car,Digital,7604.819218346998,2025-09-28
5959,6960,Car,Digital,9066.075946398518,2025-09-29
5960,6961,Home,Digital,10400.879480843378,2025-09-17
5961,6962,Business,Manual,14080.19364235715,2025-09-23
5962,6963,Home,Digital,11280.395594585185,2025-09-25
5963,6964,Car,Digital,6324.530155601739,2025-09-25
5964,6965,Home,Manual,11200.589674799969,2025-09-03
5965,6966,Car,Digital,7849.500796968904,2025-09-04
5966,6967,Business,Digital,16269.502814193425,2025-09-30
5967,6968,Personal,Digital,3587.972621989465,2025-09-01
5968,6969,Business,Digital,16544.544798213312,2025-09-29
5969,6970,Car,Manual,6907.692409654965,2025-09-04
5970,6971,Car,Manual,8249.029593266478,2025-09-14
5971,6972,Personal,Digital,4938.734785695647,2025-09-21
5972,6973,Car,Manual,5114.81000448187,2025-09-07
5973,6974,Car,Digital,6667.761005225667,2025-09-21
5974,6975,Personal,Manual,3894.0261179912413,2025-09-24
5975,6976,Business,Manual,12157.384178242351,2025-09-07
5976,6977,Personal,Digital,6540.160023765993,2025-09-01
5977,6978,Personal,Manual,6093.237435518,2025-09-28
5978,6979,Home,Digital,10304.208298859945,2025-09-02
5979,6980,Home,Digital,10107.240077915805,2025-09-23
5980,6981,Home,Manual,6821.421704016826,2025-09-03
5981,6982,Personal,Manual,5335.153506364326,2025-09-18
5982,6983,Business,Manual,15484.128130591012,2025-09-11
5983,6984,Personal,Manual,3735.366339288532,2025-09-12
5984,6985,Personal,Digital,5133.215474223602,2025-09-14
5985,6986,Personal,Digital,5684.291461315731,2025-09-09
5986,6987,Home,Manual,11069.302032731886,2025-09-28
5987,6988,Business,Digital,15949.776221835094,2025-09-10
5988,6989,Home,Manual,9234.515899231823,2025-09-13
5989,6990,Car,Digital,7529.318501159803,2025-09-24
5990,6991,Personal,Manual,2789.960991715592,2025-09-24
5991,6992,Home,Digital,9053.209346170135,2025-09-03
5992,6993,Home,Manual,8030.4057970621525,2025-09-27
5993,6994,Home,Digital,11512.890574037372,2025-09-26
5994,6995,Personal,Manual,4097.571515344808,2025-09-09
5995,6996,Home,Digital,9970.395951197708,2025-09-24
5996,6997,Home,Digital,9952.825395856233,2025-09-28
5997,6998,Car,Manual,6134.811745832787,2025-09-02
5998,6999,Home,Manual,11042.52952092197,2025-09-23
5999,7000,Personal,Manual,4318.5631371634545,2025-09-08
6000,7001,Home,Digital,9713.702594625142,2025-09-28
6001,7002,Personal,Digital,5275.245629081633,2025-09-07
6002,7003,Car,Digital,9105.083605761536,2025-09-09
6003,7004,Home,Digital,9997.175281064385,2025-09-13
6004,7005,Personal,Manual,3082.793989882866,2025-09-07
6005,7006,Business,Digital,15249.008730269583,2025-09-28
6006,7007,Home,Digital,10628.763736348434,2025-09-07
6007,7008,Personal,Digital,5938.2409508253395,2025-09-01
6008,7009,Home,Digital,11506.883578682246,2025-09-02
6009,7010,Personal,Digital,4204.282726037672,2025-09-30
6010,7011,Car,Digital,6399.15466554093,2025-09-21
6011,7012,Car,Digital,7026.73774061251,2025-09-29
6012,7013,Business,Digital,16434.493024696894,2025-09-29
6013,7014,Home,Manual,7487.990522817294,2025-09-27
