Transaction_ID,User_ID,Payment_Method,Amount,Success,Timestamp
TXN05256,U7826,Wallet,4086.39,1,2025-09-16 16:10:00
TXN05257,U7330,UPI,1639.83,1,2025-09-17 00:30:00
TXN05258,U3660,UPI,2037.49,0,2025-09-16 14:39:00
TXN05259,U1851,UPI,2467.21,0,2025-09-16 23:25:00
TXN05260,U6371,Net Banking,4647.8,1,2025-09-16 21:25:00
TXN05261,U8184,Wallet,3758.64,1,2025-09-17 08:52:00
TXN05262,U1517,Wallet,2948.34,1,2025-09-16 23:14:00
TXN05263,U2189,Credit Card,541.41,0,2025-09-16 16:44:00
TXN05264,U9311,UPI,2847.04,0,2025-09-16 14:07:00
TXN05265,U8804,Debit Card,1595.62,1,2025-09-17 02:49:00
TXN05266,U4620,UPI,1601.06,1,2025-09-16 11:23:00
TXN05267,U4645,Net Banking,4440.69,1,2025-09-17 00:22:00
TXN05268,U3199,UPI,4898.92,1,2025-09-16 20:45:00
TXN05269,U9071,Net Banking,2004.86,1,2025-09-16 13:34:00
TXN05270,U9560,Credit Card,2414.14,0,2025-09-17 09:21:00
TXN05271,U2633,Net Banking,841.15,1,2025-09-16 21:07:00
TXN05272,U6775,Debit Card,533.99,0,2025-09-16 23:30:00
TXN05273,U4289,Debit Card,4730.85,1,2025-09-16 19:13:00
TXN05274,U3693,Net Banking,1275.06,1,2025-09-17 00:07:00
TXN05275,U9122,Credit Card,2451.44,1,2025-09-17 05:24:00
TXN05276,U5775,UPI,920.7,1,2025-09-17 09:00:00
TXN05277,U2906,Credit Card,2005.24,1,2025-09-17 00:17:00
TXN05278,U9411,Net Banking,3574.14,1,2025-09-16 12:43:00
TXN05279,U4696,Net Banking,4111.32,1,2025-09-16 14:16:00
TXN05280,U2044,Wallet,2657.25,1,2025-09-16 15:33:00
TXN05281,U8796,UPI,1407.44,1,2025-09-17 05:40:00
TXN05282,U1022,UPI,3119.49,1,2025-09-17 05:49:00
TXN05283,U6470,Debit Card,3451.85,1,2025-09-16 23:17:00
TXN05284,U6791,UPI,4313.5,1,2025-09-16 17:53:00
TXN05285,U1494,Debit Card,4342.28,1,2025-09-16 15:33:00
TXN05286,U1660,Credit Card,978.71,1,2025-09-16 13:33:00
TXN05287,U3740,Debit Card,3110.36,1,2025-09-17 00:18:00
TXN05288,U6792,Debit Card,2933.55,1,2025-09-16 13:00:00
TXN05289,U4958,Wallet,3304.01,1,2025-09-17 09:04:00
TXN05290,U1744,UPI,4403.82,1,2025-09-17 06:11:00
TXN05291,U8091,Net Banking,138.7,1,2025-09-16 12:54:00
TXN05292,U8011,Wallet,3315.26,1,2025-09-16 23:59:00
TXN05293,U5736,Credit Card,4376.16,1,2025-09-17 07:17:00
TXN05294,U4774,Debit Card,2863.81,1,2025-09-17 05:34:00
TXN05295,U6816,Net Banking,1884.87,0,2025-09-17 08:00:00
TXN05296,U5093,Net Banking,2267.39,1,2025-09-16 15:46:00
TXN05297,U7457,Wallet,2484.94,0,2025-09-17 09:08:00
TXN05298,U1770,Wallet,2954.09,1,2025-09-16 19:24:00
TXN05299,U5464,Net Banking,3840.17,1,2025-09-16 16:54:00
TXN05300,U5407,Debit Card,3985.63,1,2025-09-17 02:19:00
TXN05301,U9651,Net Banking,544.59,1,2025-09-17 02:56:00
TXN05302,U1922,Credit Card,4366.45,1,2025-09-16 10:12:00
TXN05303,U5627,Debit Card,774.15,0,2025-09-16 17:15:00
TXN05304,U6609,Wallet,1083.45,1,2025-09-17 09:29:00
TXN05305,U1393,Debit Card,2962.71,1,2025-09-17 04:06:00
TXN05306,U4118,Credit Card,1055.58,1,2025-09-16 17:07:00
TXN05307,U7953,Wallet,1388.26,1,2025-09-16 13:10:00
TXN05308,U4620,Credit Card,530.36,1,2025-09-17 08:07:00
TXN05309,U2923,Debit Card,3357.48,1,2025-09-17 03:18:00
TXN05310,U9647,Wallet,4889.6,0,2025-09-17 07:46:00
TXN05311,U4801,UPI,1988.82,1,2025-09-17 08:28:00
TXN05312,U3725,Wallet,310.75,1,2025-09-16 18:41:00
TXN05313,U2882,UPI,2370.21,0,2025-09-16 14:56:00
TXN05314,U2796,Wallet,2345.46,1,2025-09-16 22:31:00
TXN05315,U1947,UPI,3454.83,1,2025-09-16 15:39:00
TXN05316,U9157,Net Banking,3132.56,1,2025-09-17 01:22:00
TXN05317,U9541,Credit Card,2534.54,0,2025-09-16 11:28:00
TXN05318,U6606,Credit Card,419.0,1,2025-09-16 16:59:00
TXN05319,U2719,Wallet,1158.62,1,2025-09-16 19:07:00
TXN05320,U9834,UPI,3484.29,1,2025-09-16 12:38:00
TXN05321,U8015,Wallet,4092.74,1,2025-09-17 00:29:00
TXN05322,U3682,Wallet,4164.1,1,2025-09-17 08:56:00
TXN05323,U4163,Wallet,4863.78,1,2025-09-17 02:40:00
TXN05324,U9881,Net Banking,3861.54,1,2025-09-16 19:54:00
TXN05325,U5146,UPI,2096.73,1,2025-09-17 05:05:00
TXN05326,U9826,Credit Card,1289.05,1,2025-09-16 15:37:00
TXN05327,U1143,Net Banking,490.82,1,2025-09-17 01:25:00
TXN05328,U5357,UPI,255.35,1,2025-09-17 09:29:00
TXN05329,U6466,Net Banking,3198.87,1,2025-09-16 11:48:00
TXN05330,U8091,Credit Card,2787.44,1,2025-09-17 03:31:00
TXN05331,U7795,Credit Card,4869.85,1,2025-09-17 00:12:00
TXN05332,U5907,UPI,4777.25,1,2025-09-16 13:55:00
TXN05333,U5635,Debit Card,4175.11,1,2025-09-16 18:18:00
TXN05334,U1748,Wallet,4071.44,1,2025-09-17 04:46:00
TXN05335,U5485,Debit Card,550.2,1,2025-09-16 18:24:00
TXN05336,U1607,Wallet,981.06,1,2025-09-17 07:14:00
TXN05337,U6095,Credit Card,4263.39,1,2025-09-16 10:04:00
TXN05338,U8805,UPI,2661.46,1,2025-09-16 20:16:00
TXN05339,U7582,Net Banking,3373.64,1,2025-09-16 11:10:00
TXN05340,U9338,UPI,1485.07,1,2025-09-16 10:55:00
TXN05341,U5671,Wallet,4581.15,1,2025-09-16 22:03:00
TXN05342,U6572,UPI,976.74,1,2025-09-16 15:43:00
TXN05343,U4210,Wallet,3886.83,1,2025-09-17 05:02:00
TXN05344,U6292,Net Banking,1438.82,1,2025-09-16 20:35:00
TXN05345,U7341,Wallet,4015.2,1,2025-09-17 09:56:00
TXN05346,U4659,Net Banking,2050.7,1,2025-09-16 16:56:00
TXN05347,U3605,Debit Card,3116.99,1,2025-09-17 07:47:00
TXN05348,U1876,Debit Card,4352.98,1,2025-09-16 16:09:00
TXN05349,U3589,UPI,2414.67,1,2025-09-16 14:06:00
TXN05350,U5747,Wallet,2329.04,1,2025-09-17 02:03:00
TXN05351,U1500,Wallet,1948.85,1,2025-09-17 05:16:00
TXN05352,U2743,Credit Card,1946.31,1,2025-09-16 12:54:00
TXN05353,U8428,Net Banking,1740.72,1,2025-09-17 07:22:00
TXN05354,U5853,UPI,976.02,0,2025-09-17 06:57:00
TXN05355,U1429,Credit Card,1515.69,1,2025-09-17 00:01:00
TXN05356,U4517,Credit Card,3897.78,1,2025-09-16 13:55:00
TXN05357,U5061,Credit Card,1119.88,1,2025-09-17 06:48:00
TXN05358,U9958,Credit Card,4895.4,1,2025-09-16 23:58:00
TXN05359,U8281,UPI,4829.14,1,2025-09-17 05:43:00
TXN05360,U4889,UPI,4824.93,1,2025-09-16 20:51:00
TXN05361,U4831,Debit Card,1652.32,1,2025-09-16 12:21:00
TXN05362,U8119,Credit Card,3909.77,1,2025-09-17 00:42:00
TXN05363,U4670,Debit Card,3015.27,1,2025-09-17 06:09:00
TXN05364,U4481,Net Banking,196.31,1,2025-09-16 21:30:00
TXN05365,U4408,Credit Card,565.14,1,2025-09-17 09:31:00
TXN05366,U6760,Debit Card,2820.01,1,2025-09-16 21:49:00
TXN05367,U9854,Net Banking,1221.76,0,2025-09-17 07:14:00
TXN05368,U7680,UPI,800.31,1,2025-09-17 01:20:00
TXN05369,U4859,Credit Card,822.14,1,2025-09-17 00:19:00
TXN05370,U8478,Debit Card,2944.24,1,2025-09-16 18:52:00
TXN05371,U9359,UPI,2492.28,1,2025-09-16 22:17:00
TXN05372,U5960,Credit Card,2064.8,1,2025-09-16 15:13:00
TXN05373,U8551,UPI,1878.61,1,2025-09-16 16:03:00
TXN05374,U7931,Credit Card,2780.38,1,2025-09-17 09:25:00
TXN05375,U3092,Net Banking,2551.39,1,2025-09-17 04:06:00
TXN05376,U4580,Net Banking,4835.03,1,2025-09-16 17:22:00
TXN05377,U5458,UPI,2229.09,1,2025-09-16 20:48:00
TXN05378,U2307,Wallet,3760.67,1,2025-09-16 22:32:00
TXN05379,U2808,Wallet,2368.88,1,2025-09-17 06:44:00
TXN05380,U6141,Credit Card,3052.12,1,2025-09-16 19:22:00
TXN05381,U7457,UPI,4024.17,1,2025-09-17 07:59:00
TXN05382,U9076,UPI,4813.33,1,2025-09-16 11:22:00
TXN05383,U3187,Credit Card,264.19,1,2025-09-17 02:13:00
TXN05384,U3641,Wallet,4916.37,0,2025-09-17 06:26:00
TXN05385,U9688,Wallet,4996.66,0,2025-09-16 23:35:00
TXN05386,U7411,Credit Card,2306.34,1,2025-09-16 12:28:00
TXN05387,U2231,Wallet,3728.04,1,2025-09-17 00:59:00
TXN05388,U8400,UPI,443.32,1,2025-09-16 12:16:00
TXN05389,U7763,Wallet,3506.48,1,2025-09-17 05:50:00
TXN05390,U5869,Credit Card,1601.51,1,2025-09-16 13:01:00
TXN05391,U3728,Wallet,4629.13,1,2025-09-17 01:39:00
TXN05392,U1301,Credit Card,1982.08,1,2025-09-17 05:40:00
TXN05393,U1843,Credit Card,1683.22,1,2025-09-17 02:10:00
TXN05394,U9073,UPI,4177.57,1,2025-09-16 21:15:00
TXN05395,U4134,Debit Card,2089.92,1,2025-09-16 16:47:00
TXN05396,U5925,Net Banking,1950.15,1,2025-09-17 00:16:00
TXN05397,U5679,Credit Card,3766.6,1,2025-09-17 04:23:00
TXN05398,U9324,Net Banking,4024.14,1,2025-09-16 19:34:00
TXN05399,U2999,Wallet,2918.5,1,2025-09-16 13:31:00
TXN05400,U8668,UPI,3353.58,1,2025-09-17 01:59:00
TXN05401,U8190,UPI,125.66,1,2025-09-17 09:39:00
TXN05402,U2886,UPI,3867.49,0,2025-09-16 10:06:00
TXN05403,U2553,UPI,2782.04,1,2025-09-16 14:01:00
TXN05404,U8343,Credit Card,3676.04,0,2025-09-16 21:14:00
TXN05405,U3897,Net Banking,2304.68,1,2025-09-17 08:41:00
TXN05406,U2662,Net Banking,3037.61,1,2025-09-16 14:25:00
TXN05407,U4861,Debit Card,517.27,1,2025-09-16 10:08:00
TXN05408,U2046,Wallet,1439.59,1,2025-09-17 05:51:00
TXN05409,U9466,Credit Card,1428.25,0,2025-09-16 13:46:00
TXN05410,U8418,UPI,2426.31,1,2025-09-16 21:10:00
TXN05411,U5883,Credit Card,3033.65,1,2025-09-17 07:17:00
TXN05412,U2346,Wallet,2763.32,1,2025-09-17 09:08:00
TXN05413,U3214,UPI,4073.09,1,2025-09-16 14:23:00
TXN05414,U1399,Credit Card,4855.58,1,2025-09-16 13:53:00
TXN05415,U3300,Net Banking,3570.41,0,2025-09-16 12:12:00
TXN05416,U1417,Debit Card,4238.52,1,2025-09-17 03:29:00
TXN05417,U3530,UPI,3974.12,1,2025-09-17 00:05:00
TXN05418,U5056,Net Banking,1593.89,1,2025-09-17 02:10:00
TXN05419,U6242,Credit Card,368.2,1,2025-09-17 05:40:00
TXN05420,U3780,Wallet,3340.02,1,2025-09-17 07:50:00
TXN05421,U1161,Debit Card,2602.84,1,2025-09-17 04:38:00
TXN05422,U8557,Credit Card,4528.83,1,2025-09-16 12:10:00
TXN05423,U7924,UPI,701.08,1,2025-09-16 19:51:00
TXN05424,U4136,Net Banking,3451.24,1,2025-09-17 06:36:00
TXN05425,U8680,Net Banking,531.54,1,2025-09-16 10:05:00
TXN05426,U2760,Net Banking,1925.2,1,2025-09-17 06:06:00
TXN05427,U1273,Net Banking,1633.03,1,2025-09-16 12:24:00
TXN05428,U9635,Wallet,1930.75,1,2025-09-16 10:21:00
TXN05429,U2795,Net Banking,2157.97,1,2025-09-17 00:57:00
TXN05430,U3180,Net Banking,893.85,1,2025-09-16 13:16:00
TXN05431,U8203,Credit Card,1415.99,1,2025-09-16 14:07:00
TXN05432,U9170,Debit Card,4393.32,1,2025-09-16 18:47:00
TXN05433,U2421,Net Banking,4955.74,0,2025-09-16 20:01:00
TXN05434,U4753,Debit Card,670.43,1,2025-09-17 03:05:00
TXN05435,U5823,Wallet,4758.55,1,2025-09-17 02:12:00
TXN05436,U5186,Net Banking,4412.33,1,2025-09-17 02:33:00
TXN05437,U2580,Debit Card,2804.34,1,2025-09-17 04:03:00
TXN05438,U4849,Credit Card,681.01,1,2025-09-16 10:35:00
TXN05439,U3278,Net Banking,1471.31,1,2025-09-16 18:14:00
TXN05440,U9771,UPI,4871.06,1,2025-09-16 11:48:00
TXN05441,U5045,UPI,1481.31,1,2025-09-16 10:24:00
TXN05442,U2854,Credit Card,2290.11,1,2025-09-17 07:29:00
TXN05443,U9355,Wallet,4715.58,0,2025-09-16 18:03:00
TXN05444,U6277,UPI,4010.03,1,2025-09-17 00:41:00
TXN05445,U1790,UPI,969.51,0,2025-09-16 14:55:00
TXN05446,U9688,Net Banking,3788.23,1,2025-09-16 23:07:00
TXN05447,U1144,Debit Card,704.3,1,2025-09-17 02:33:00
TXN05448,U9791,Debit Card,4286.76,1,2025-09-17 03:17:00
TXN05449,U1601,Net Banking,4313.31,1,2025-09-17 06:46:00
TXN05450,U4732,Wallet,4896.18,1,2025-09-17 08:33:00
TXN05451,U4906,Wallet,1389.67,1,2025-09-16 23:45:00
TXN05452,U1253,UPI,4650.03,1,2025-09-17 09:52:00
TXN05453,U2327,UPI,2078.66,1,2025-09-17 09:22:00
TXN05454,U3184,Wallet,3495.14,1,2025-09-17 05:55:00
TXN05455,U8420,Net Banking,4179.22,1,2025-09-16 20:33:00
TXN05456,U8111,Debit Card,3685.07,1,2025-09-17 07:45:00
TXN05457,U1724,Credit Card,3882.94,1,2025-09-16 15:26:00
TXN05458,U7795,Credit Card,3929.21,1,2025-09-17 02:25:00
TXN05459,U5586,UPI,3097.59,1,2025-09-17 05:56:00
TXN05460,U3178,Wallet,2099.03,1,2025-09-17 01:53:00
TXN05461,U6573,Wallet,2615.09,1,2025-09-16 23:34:00
TXN05462,U5562,UPI,3858.98,1,2025-09-16 18:06:00
TXN05463,U8406,Net Banking,892.61,1,2025-09-16 16:42:00
TXN05464,U4285,UPI,110.44,1,2025-09-17 07:26:00
TXN05465,U3539,Debit Card,4973.81,1,2025-09-17 04:28:00
TXN05466,U1443,Wallet,4332.42,1,2025-09-17 04:24:00
TXN05467,U4726,Wallet,3208.6,1,2025-09-17 07:40:00
TXN05468,U9839,Debit Card,2881.66,1,2025-09-17 07:10:00
TXN05469,U2575,Net Banking,3342.2,1,2025-09-17 09:37:00
TXN05470,U4510,Credit Card,1051.27,1,2025-09-16 20:00:00
TXN05471,U1631,Net Banking,1567.72,1,2025-09-16 16:52:00
TXN05472,U4922,Net Banking,185.93,0,2025-09-17 09:24:00
TXN05473,U5373,Net Banking,1405.82,1,2025-09-17 01:11:00
TXN05474,U4865,Debit Card,4367.91,1,2025-09-16 14:22:00
TXN05475,U2937,Wallet,2084.52,1,2025-09-16 11:12:00
TXN05476,U9279,Wallet,3485.45,1,2025-09-17 09:58:00
TXN05477,U2242,Credit Card,3687.36,1,2025-09-17 02:03:00
TXN05478,U8073,Wallet,4487.81,1,2025-09-16 23:43:00
TXN05479,U6902,Credit Card,761.64,1,2025-09-16 19:26:00
TXN05480,U4448,Debit Card,1542.41,1,2025-09-16 20:22:00
TXN05481,U8610,Net Banking,2773.09,1,2025-09-17 00:39:00
TXN05482,U3370,Net Banking,4413.27,1,2025-09-17 03:30:00
TXN05483,U4527,UPI,2389.1,1,2025-09-16 17:55:00
TXN05484,U5275,Debit Card,2031.96,1,2025-09-17 05:44:00
TXN05485,U7344,Credit Card,4693.74,1,2025-09-16 21:05:00
TXN05486,U4466,Debit Card,4680.66,1,2025-09-16 11:13:00
TXN05487,U2819,Debit Card,3131.06,1,2025-09-16 10:49:00
TXN05488,U4760,Net Banking,3277.01,1,2025-09-16 19:35:00
TXN05489,U5858,Net Banking,3881.26,1,2025-09-17 04:36:00
TXN05490,U8282,UPI,2058.21,1,2025-09-16 23:41:00
TXN05491,U1596,Net Banking,2923.46,1,2025-09-16 20:38:00
TXN05492,U4508,Wallet,2661.52,1,2025-09-16 19:38:00
TXN05493,U7336,Wallet,3085.96,1,2025-09-16 22:50:00
TXN05494,U2842,Wallet,4844.48,1,2025-09-16 14:33:00
TXN05495,U8978,UPI,1630.23,1,2025-09-17 07:05:00
TXN05496,U1715,Wallet,3672.11,0,2025-09-16 23:40:00
TXN05497,U3664,Wallet,3335.37,1,2025-09-16 13:17:00
TXN05498,U1266,Debit Card,1964.58,0,2025-09-16 19:24:00
TXN05499,U5083,Credit Card,4071.95,1,2025-09-16 13:40:00
TXN05500,U8617,Debit Card,2349.06,1,2025-09-16 13:32:00
TXN05501,U2503,UPI,3388.36,1,2025-09-17 09:12:00
TXN05502,U3802,Debit Card,840.39,1,2025-09-16 15:34:00
TXN05503,U6334,UPI,1052.5,1,2025-09-16 10:32:00
TXN05504,U9870,Debit Card,902.37,1,2025-09-16 22:29:00
TXN05505,U7385,UPI,998.36,1,2025-09-16 22:33:00
TXN05506,U7688,Net Banking,3921.48,1,2025-09-16 16:28:00
TXN05507,U6229,UPI,3432.98,1,2025-09-16 12:47:00
TXN05508,U2429,Net Banking,3404.48,1,2025-09-16 14:47:00
TXN05509,U5657,Net Banking,2644.16,1,2025-09-16 15:23:00
TXN05510,U4497,Net Banking,4334.96,1,2025-09-17 01:27:00
TXN05511,U5777,UPI,1726.19,1,2025-09-16 17:22:00
TXN05512,U3600,Wallet,3211.44,1,2025-09-17 05:38:00
TXN05513,U6570,Wallet,1900.43,1,2025-09-17 04:46:00
TXN05514,U9027,Debit Card,1439.17,1,2025-09-16 16:25:00
TXN05515,U7428,Wallet,3942.8,1,2025-09-17 03:46:00
TXN05516,U1663,Debit Card,2322.27,0,2025-09-16 13:55:00
TXN05517,U8796,Net Banking,2928.08,1,2025-09-16 21:51:00
TXN05518,U9886,Credit Card,3207.46,0,2025-09-17 03:19:00
TXN05519,U5243,Credit Card,4198.06,1,2025-09-17 06:03:00
TXN05520,U1487,Credit Card,4772.07,1,2025-09-17 09:08:00
TXN05521,U6575,Wallet,708.6,1,2025-09-16 20:19:00
TXN05522,U5586,Net Banking,2897.2,1,2025-09-17 09:16:00
TXN05523,U3675,UPI,3397.79,1,2025-09-16 23:09:00
TXN05524,U4837,Wallet,2001.42,1,2025-09-16 16:08:00
TXN05525,U4315,Credit Card,3359.4,1,2025-09-17 08:23:00
TXN05526,U3350,Net Banking,686.95,1,2025-09-17 08:18:00
TXN05527,U4951,Debit Card,2547.9,1,2025-09-17 00:34:00
TXN05528,U2042,UPI,1128.59,1,2025-09-17 08:01:00
TXN05529,U9275,Net Banking,1294.77,1,2025-09-16 19:40:00
TXN05530,U5588,UPI,562.59,1,2025-09-16 16:29:00
TXN05531,U2354,Net Banking,4620.7,1,2025-09-17 08:41:00
TXN05532,U1161,Debit Card,556.45,1,2025-09-17 08:35:00
TXN05533,U1064,Wallet,3230.77,1,2025-09-17 05:58:00
TXN05534,U6563,Net Banking,2979.92,1,2025-09-16 20:23:00
TXN05535,U6772,Wallet,1343.8,1,2025-09-17 06:54:00
TXN05536,U5502,Debit Card,2020.27,0,2025-09-16 18:44:00
TXN05537,U6493,Wallet,1424.53,1,2025-09-16 21:08:00
TXN05538,U2163,Net Banking,2161.93,1,2025-09-16 23:14:00
TXN05539,U7586,UPI,2330.56,1,2025-09-16 14:42:00
TXN05540,U6823,Net Banking,1098.01,1,2025-09-16 16:19:00
TXN05541,U4316,Credit Card,1158.53,1,2025-09-17 06:33:00
TXN05542,U8671,Debit Card,3330.87,0,2025-09-17 00:37:00
TXN05543,U7177,Net Banking,1295.12,1,2025-09-16 14:34:00
TXN05544,U9801,Net Banking,2309.36,1,2025-09-17 07:05:00
TXN05545,U8196,Credit Card,822.52,1,2025-09-16 14:04:00
TXN05546,U9894,Wallet,4589.68,1,2025-09-16 20:01:00
TXN05547,U7652,UPI,4087.92,1,2025-09-17 01:38:00
TXN05548,U3441,Credit Card,2348.89,1,2025-09-16 11:32:00
TXN05549,U3838,Wallet,148.74,1,2025-09-17 00:09:00
TXN05550,U7147,Credit Card,243.7,1,2025-09-16 22:16:00
TXN05551,U2336,Net Banking,580.47,0,2025-09-17 01:38:00
TXN05552,U9545,UPI,2210.91,1,2025-09-17 09:34:00
TXN05553,U6330,Net Banking,1683.15,1,2025-09-17 01:39:00
TXN05554,U4250,Net Banking,3099.82,1,2025-09-17 07:21:00
TXN05555,U3863,UPI,4301.1,1,2025-09-17 09:18:00
TXN05556,U2712,UPI,4680.84,0,2025-09-17 03:58:00
TXN05557,U7555,UPI,3707.48,1,2025-09-16 19:51:00
TXN05558,U6367,Net Banking,897.55,1,2025-09-16 22:08:00
TXN05559,U4153,Credit Card,898.23,1,2025-09-16 23:56:00
TXN05560,U9406,Wallet,911.42,1,2025-09-16 10:34:00
TXN05561,U4709,Credit Card,3666.19,1,2025-09-16 14:53:00
TXN05562,U4337,Wallet,1349.08,1,2025-09-16 19:57:00
TXN05563,U6295,Wallet,3134.52,0,2025-09-16 23:58:00
TXN05564,U9084,Wallet,1491.56,1,2025-09-16 23:00:00
TXN05565,U5151,Credit Card,2838.85,1,2025-09-16 14:02:00
TXN05566,U7476,Net Banking,4635.3,1,2025-09-17 05:12:00
TXN05567,U2430,Net Banking,1896.23,1,2025-09-17 06:02:00
TXN05568,U7598,Credit Card,4793.64,1,2025-09-17 05:50:00
TXN05569,U5078,Credit Card,4361.87,1,2025-09-17 01:01:00
TXN05570,U4829,Wallet,4734.79,1,2025-09-17 07:52:00
TXN05571,U4972,Net Banking,4813.07,1,2025-09-17 07:37:00
TXN05572,U8987,Wallet,4935.66,1,2025-09-16 21:13:00
TXN05573,U9727,Debit Card,893.12,1,2025-09-17 03:54:00
TXN05574,U5169,Net Banking,2013.35,1,2025-09-16 22:55:00
TXN05575,U1959,Net Banking,4312.8,0,2025-09-16 14:27:00
TXN05576,U1482,Net Banking,3112.64,1,2025-09-16 18:02:00
TXN05577,U2292,Credit Card,3140.51,1,2025-09-16 23:24:00
TXN05578,U4061,UPI,1067.32,1,2025-09-17 04:15:00
TXN05579,U6991,Net Banking,2619.59,1,2025-09-17 07:46:00
TXN05580,U7333,Debit Card,1716.42,1,2025-09-16 13:07:00
TXN05581,U8341,Wallet,4030.41,0,2025-09-16 13:11:00
TXN05582,U2405,Wallet,2213.21,1,2025-09-17 07:07:00
TXN05583,U6136,UPI,4332.08,1,2025-09-16 10:54:00
TXN05584,U1761,Net Banking,3844.79,1,2025-09-16 21:41:00
TXN05585,U1437,Net Banking,1607.7,1,2025-09-17 08:20:00
TXN05586,U2557,Debit Card,4567.37,1,2025-09-16 21:41:00
TXN05587,U5558,Net Banking,2220.44,1,2025-09-16 17:41:00
TXN05588,U9618,Wallet,3229.96,1,2025-09-17 03:01:00
TXN05589,U1448,Wallet,1721.86,1,2025-09-16 14:05:00
TXN05590,U8859,Net Banking,1233.24,1,2025-09-16 23:15:00
TXN05591,U7946,Wallet,3627.97,1,2025-09-17 09:53:00
TXN05592,U7861,Wallet,3016.83,1,2025-09-16 18:56:00
TXN05593,U6395,Net Banking,1700.93,1,2025-09-17 05:06:00
TXN05594,U7256,Wallet,2847.16,1,2025-09-17 03:53:00
TXN05595,U2888,UPI,2041.28,0,2025-09-17 02:53:00
TXN05596,U2328,Net Banking,2431.12,1,2025-09-16 10:55:00
TXN05597,U6544,Credit Card,2180.67,1,2025-09-16 13:52:00
TXN05598,U1410,Credit Card,126.7,1,2025-09-17 03:43:00
TXN05599,U3029,Wallet,1026.0,1,2025-09-16 22:04:00
TXN05600,U6541,UPI,573.3,0,2025-09-16 11:55:00
TXN05601,U4553,Net Banking,1063.63,1,2025-09-16 16:41:00
TXN05602,U2510,Net Banking,4086.31,1,2025-09-17 02:18:00
TXN05603,U9306,UPI,4347.24,1,2025-09-16 22:16:00
TXN05604,U2425,Credit Card,3449.42,1,2025-09-17 06:46:00
TXN05605,U1976,Wallet,4238.71,1,2025-09-16 12:17:00
TXN05606,U7589,Debit Card,975.95,0,2025-09-17 01:20:00
TXN05607,U4619,Wallet,2320.42,1,2025-09-16 19:36:00
TXN05608,U3070,UPI,2023.62,1,2025-09-16 14:49:00
TXN05609,U8293,Credit Card,543.69,0,2025-09-16 14:03:00
TXN05610,U8231,Credit Card,3130.11,0,2025-09-16 20:47:00
TXN05611,U4385,Wallet,4547.12,1,2025-09-16 23:55:00
TXN05612,U7223,Credit Card,2542.79,1,2025-09-17 01:38:00
TXN05613,U3020,UPI,4100.7,1,2025-09-16 21:37:00
TXN05614,U8446,Debit Card,334.92,1,2025-09-17 09:58:00
TXN05615,U6394,Wallet,1710.76,1,2025-09-16 17:19:00
TXN05616,U5937,Net Banking,528.58,1,2025-09-16 10:11:00
TXN05617,U1732,Debit Card,3305.59,0,2025-09-17 00:14:00
TXN05618,U5969,UPI,250.09,1,2025-09-16 21:50:00
TXN05619,U7449,Debit Card,2144.41,1,2025-09-16 14:11:00
TXN05620,U3904,UPI,3021.54,1,2025-09-16 22:06:00
TXN05621,U7390,Credit Card,1389.81,1,2025-09-16 10:38:00
TXN05622,U1255,Wallet,848.23,1,2025-09-17 07:26:00
TXN05623,U4192,Wallet,1036.79,1,2025-09-17 08:45:00
TXN05624,U2573,Wallet,1808.6,1,2025-09-16 23:08:00
TXN05625,U7599,Wallet,4076.53,1,2025-09-17 08:40:00
TXN05626,U6201,UPI,656.83,1,2025-09-16 22:25:00
TXN05627,U2515,Credit Card,1698.94,1,2025-09-17 03:10:00
TXN05628,U3845,Wallet,3709.25,1,2025-09-16 18:43:00
TXN05629,U5256,Debit Card,1658.35,1,2025-09-17 05:05:00
TXN05630,U2086,Debit Card,2274.73,1,2025-09-17 04:16:00
TXN05631,U9025,Debit Card,752.99,1,2025-09-17 09:46:00
TXN05632,U5125,Debit Card,3865.46,1,2025-09-17 06:07:00
TXN05633,U4732,Net Banking,2566.4,1,2025-09-17 06:33:00
TXN05634,U2507,Net Banking,1656.75,1,2025-09-17 08:19:00
TXN05635,U7105,UPI,3419.5,1,2025-09-16 12:19:00
TXN05636,U2323,Net Banking,2446.47,1,2025-09-17 00:46:00
TXN05637,U4881,UPI,2213.63,1,2025-09-17 07:24:00
TXN05638,U7844,Net Banking,1912.13,1,2025-09-16 19:36:00
TXN05639,U4847,Wallet,3975.04,0,2025-09-16 21:26:00
TXN05640,U4619,Wallet,426.15,1,2025-09-16 13:39:00
TXN05641,U8651,Debit Card,2046.47,1,2025-09-17 00:28:00
TXN05642,U2469,Wallet,430.01,1,2025-09-17 09:16:00
TXN05643,U2318,Credit Card,771.67,1,2025-09-16 20:16:00
TXN05644,U9233,UPI,2465.73,1,2025-09-16 21:28:00
TXN05645,U8221,Credit Card,2426.8,1,2025-09-17 05:18:00
TXN05646,U8765,UPI,4869.46,0,2025-09-16 22:49:00
TXN05647,U4359,UPI,1624.67,1,2025-09-17 03:32:00
TXN05648,U4100,Wallet,2204.98,1,2025-09-16 21:37:00
TXN05649,U5351,Wallet,1750.86,1,2025-09-16 20:49:00
TXN05650,U4854,Wallet,3677.45,1,2025-09-16 19:56:00
TXN05651,U2236,Credit Card,2422.52,1,2025-09-16 14:57:00
